,,Appendix - I,,,,,,,,
,,,,,,,,,,
S.No,HEA combinations,dHmix,dSmix,dGmix,Tm,Atom.Size.Diff,Elect.Diff,VEC,Phases,doi
172,Mo0.5NbHf0.5ZrTiSi0.3,-17.22011898,14.16626487,538.3708719,2080.053791,8.123389588,0.265227435,4.465116279,MIP,10.1016/j.intermet.2015.10.011
173,Mo0.5NbHf0.5ZrTiSi0.5,-26.07407407,14.42664317,534.1002819,2065.666635,9.173947605,0.267807744,4.444444444,MIP,10.1016/j.intermet.2015.10.011
174,Mo0.5NbHf0.5ZrTiSi0.7,-33.39067451,14.53503029,530.306829,2051.884324,9.987340405,0.269467056,4.425531915,MIP,10.1016/j.intermet.2015.10.011
175,Mo0.5NbHf0.5ZrTiSi0.9,-39.45022907,14.55068902,526.8532776,2038.669501,10.63629522,0.270411629,4.408163265,MIP,10.1016/j.intermet.2015.10.011
176,Mo0.5NbTiV0.3Zr,-1.135734072,12.6484181,540.7452915,2076.985372,6.280554938,0.247688063,4.605263158,BCC,10.1016/j.matdes.2015.06.072
177,Mo0.5NbTiVZr,-1.777777778,13.14594406,534.0179899,2055.075745,6.969406971,0.228089218,4.666666667,BCC,10.1016/j.matdes.2015.06.072
178,Mo0.7NbTiV0.3Zr,-1.825,12.79604395,547.3300195,2103.472418,6.331916559,0.271583205,4.675,BCC,10.1016/j.matdes.2015.06.072
179,Mo0.7NbTiVZr,-2.209144409,13.30882902,540.038201,2079.548597,6.926019286,0.250581939,4.723404255,BCC,10.1016/j.matdes.2015.06.072
180,Mo1.3NbTiV0.3Zr,-3.194706994,12.72470095,564.6233108,2169.343413,6.375459348,0.312228786,4.847826087,BCC,10.1016/j.matdes.2015.06.072
181,Mo1.3NbTiVZr,-3.104307583,13.33102043,556.1182839,2141.655076,6.774937147,0.291553089,4.867924528,BCC,10.1016/j.matdes.2015.06.072
182,Mo1.5NbHfZrTi,-2.644628099,13.2546386,567.5024221,2184.851594,6.336433278,0.338145159,4.727272727,BCC,10.1016/j.intermet.2015.10.011
183,Mo1.5NbTiV0.3Zr,-3.489583333,12.61433915,569.6419899,2187.699114,6.366013885,0.319847986,4.895833333,BCC,10.1016/j.matdes.2015.06.072
184,MoNb0.5HfZrTi,-3.358024691,13.14594406,551.8417735,2123.673343,6.252173849,0.326262032,4.555555556,BCC,10.1016/j.intermet.2015.10.011
185,MoNb1.5HfZrTi,-3.041322314,13.2546386,564.8540131,2174.656946,5.94173945,0.295176093,4.636363636,BCC,10.1016/j.intermet.2015.10.011
186,MoNbHf0.5ZrTi,-3.950617284,13.14594406,559.0618844,2151.460877,6.098189914,0.310439752,4.666666667,BCC,10.1016/j.intermet.2015.10.011
187,MoNbHf1.5ZrTi,-2.644628099,13.2546386,558.7155823,2151.022925,6.040284007,0.306386565,4.545454545,BCC,10.1016/j.intermet.2015.10.011
188,MoNbHfZr0.5Ti,-2.765432099,13.14594406,568.080392,2186.162365,5.864135514,0.313656256,4.666666667,BCC,10.1016/j.intermet.2015.10.011
189,MoNbHfZr1.5Ti,-3.438016529,13.2546386,551.4011803,2122.866085,6.187199337,0.304185676,4.545454545,BCC,10.1016/j.intermet.2015.10.011
190,MoNbHfZrTi,-3.2,13.38161053,558.4887336,2151.20329,6.097271121,0.309554519,4.6,BCC,10.1016/j.intermet.2015.10.011
191,MoNbHfZrTi0.5,-3.75308642,13.14594406,567.322373,2183.24907,6.387950115,0.325898568,4.666666667,BCC,10.1016/j.intermet.2015.10.011
192,MoNbHfZrTi1.5,-2.776859504,13.2546386,551.3992743,2122.856201,5.842506078,0.295444755,4.545454545,BCC,10.1016/j.intermet.2015.10.011
193,MoNbTaTi0.25W,-6.14532872,12.70837022,751.8048657,2888.341095,2.48584137,0.363138949,5.411764706,BCC,10.1016/j.msea.2017.12.004
194,MoNbTaTi0.5W,-2.864197531,13.14594406,656.2572133,2525.49484,3.687352332,0.249121915,5.111111111,BCC,10.1016/j.msea.2017.12.004
195,MoNbTaTi0.75W,-2.703601108,13.33280622,646.9458634,2491.452838,3.745276683,0.245168267,5.052631579,BCC,10.1016/j.msea.2017.12.004
196,MoNbTaTiV,-2.56,13.38,678.12488,2612,3.34,0.24,5,BCC,10.1016/j.jallcom.2016.11.188
197,MoNbTaTiW,-4.5,11.53,779.045365,2979.5,3.49,0.34,5.25,BCC,10.1016/j.msea.2017.12.004
198,MoNbTaTiZr,-1.76,13.38161053,620.862216,2391.448376,5.462505288,0.28168067,4.8,BCC,10.1016/j.msec.2016.12.057
199,MoNbTaVW,-4.64,13.38,769.197496,2962.8,3.21,0.34,5.4,BCC,10.1016/j.intermet.2011.01.004
200,MoNbTiV0.3Zr,-2.617631152,12.82599837,556.4224189,2138.665021,6.370142047,0.296132452,4.76744186,BCC,10.1016/j.matdes.2015.06.072
201,NbCrMo0.5Ta0.5TiZr,-4.92,14.53,625.078928,2418.4,7.13,0.22,4.9,MIP,10.1016/j.msea.2011.09.033
202,NbMoTaWTi,-3.852643538,13.27188761,683.4276887,2592.485854,4.272994293,0.277910856,5.05622845,BCC,10.1016/j.actamat.2024.120297
203,NbMoTaWVCr,-3.900501302,13.28287781,689.9013748,2613.4846,4.172284664,0.275895114,5.075109624,BCC,10.1016/j.jallcom.2018.11.318
204,NbMoTaWVTi,-4.222222222,14.8975162,689.0128364,2669.548345,3.575640761,0.334086649,5.166666667,FCC+BCC,10.3390/ma11050669
205,NbTaTiVW,-3.886703533,13.62003697,710.7842477,2726.533126,3.91635617,0.280224392,5.182358281,BCC,10.1016/j.ijrmhm.2021.105608
206,Ni30Co30Cr10Fe10Al18W2,-12.4432,13.05208317,365.6450006,1406.656565,5.590999885,0.140858085,7.76,MIP,10.1016/j.matlet.2019.06.067
207,Ni45(FeCoCr)40(AlTi)15,-14.63666667,12.91925854,378.8816252,1456.840901,5.631744257,0.12911663,8.091666667,MIP,10.1016/j.scriptamat.2017.12.001
208,TaTiVWZr,-6.974209924,13.50647457,624.8125921,2396.853462,4.183418172,0.2310917,6.101462001,MIP,10.3390/e22020230
209,Ti2ZrHf0.5VNb0.5Al  ,-7.178163715,13.52741363,626.0991016,2401.4468,4.113962336,0.226959719,6.175884939,BCC,10.1016/j.msea.2023.144644
210,Ti2ZrHf0.5VNb0.5Al0.25 ,-8.184962301,13.58379121,598.1735881,2292.615787,4.351382316,0.211788628,6.48113806,BCC,10.1016/j.msea.2023.144644
211,Ti2ZrHf0.5VNb0.5Al0.5 ,-8.483279082,13.6094644,595.9256663,2283.493731,4.318852375,0.206338811,6.582627228,BCC,10.1016/j.msea.2023.144644
212,Ti2ZrHf0.5VNb0.5Al0.75 ,-8.781595864,13.63513758,593.6777446,2274.371675,4.286322435,0.200888994,6.684116395,BCC,10.1016/j.msea.2023.144644
213,TiZrHfCr0.2Mo,-4.444444444,12.56917544,542.8538517,2084.462533,7.254736767,0.338068409,4.571428571,BCC,10.1016/j.msec.2019.110322
214,TiZrNbMoTa,-9.480298381,13.52576586,535.0708231,2049.700009,5.214018176,0.214895965,6.616822825,MIP,10.1016/j.matdes.2021.109548
215,TiZrNbMoV,-2.72,13.38161053,548.4427053,2112.506076,6.853413663,0.274765354,4.8,BCC,10.1007/s11837-012-0366-5
216,TiZrNbMoV0.25,-2.602076125,12.70837022,557.2221368,2140.77087,6.316335052,0.297856239,4.764705882,BCC,10.1007/s11837-012-0366-5
217,TiZrNbMoV0.5,-2.666666667,13.14594406,553.6381766,2130.583805,6.554204762,0.289524941,4.777777778,BCC,10.1007/s11837-012-0366-5
218,TiZrNbMoV0.75,-2.703601108,13.33280622,550.8012936,2121.192089,6.727569386,0.281855742,4.789473684,BCC,10.1007/s11837-012-0366-5
219,TiZrNbMoV1.5,-2.710743802,13.2546386,544.6716846,2096.955235,7.005904617,0.262054817,4.818181818,BCC,10.1007/s11837-012-0366-5
220,TiZrNbMoV2,-2.666666667,12.97646755,541.7397429,2083.436081,7.071199247,0.250959271,4.833333333,BCC,10.1007/s11837-012-0366-5
221,TiZrNbMoV3,-2.5,11.52629192,561.9698671,2149.25,5.98801153,0.306950729,4.75,BCC,10.1007/s11837-012-0366-5
222,TiZrNbTaMo,-3.475641495,12.63515703,523.0030057,2011.22112,6.770137954,0.274909914,5.043299606,MIP,10.1016/j.msec.2016.12.057
223,TiZrNbVMo1.7,-4.702985534,13.15521366,565.3280325,2175.655488,6.665391778,0.306634347,4.947368421,BCC,10.1016/j.matdes.2015.06.072
224,TiZrNbVMo2.0,-4.777777778,12.97646755,571.5597992,2198.126345,6.581670059,0.314253967,5,BCC,10.1016/j.matdes.2015.06.072
225,TiZrV0.5Nb0.5Al0.25    ,-3.373335484,12.61525331,525.3554912,2021.621432,7.022880815,0.29207306,4.889944917,MIP,10.1016/j.corsci.2023.111527
226,TiZrV0.5Nb0.5Al0.5   ,-3.200152155,12.56239408,521.4581921,2007.062512,7.136222778,0.294945941,4.837908343,MIP,10.1016/j.corsci.2023.111527
227,TiZrV0.5Nb0.5Al0.75  ,-1.995020528,12.47788394,533.6799821,2051.261421,7.544883685,0.307828258,4.425199372,MIP,10.1016/j.corsci.2023.111527
228,V20Nb20Mo20Ta20W20,-1.701796177,12.42090784,531.6818386,2043.609641,7.69126756,0.311882416,4.331407416,BCC,10.1016/j.ijrmhm.2022.105834
229,VCrFeTa0.1W0.1,-4.83203125,10.86752061,498.0660943,1900.073304,3.597630783,0.147477488,6.28125,BCC,10.3390/e20120951
230,VCrFeTa0.2W0.2,-5.148788927,11.74934157,530.1557462,2029.318885,4.168428293,0.183776229,6.235294118,BCC,10.3390/e20120951
231,VCrFeTa0.3W0.3,-5.410493827,12.31867362,556.5607513,2135.04423,4.551487962,0.210254842,6.194444444,BCC,10.3390/e20120951
232,VCrFeTa0.4W0.4,-5.628808864,12.70370305,578.667977,2223.134223,4.820751784,0.230952502,6.157894737,MIP,10.3390/e20120951
233,VNbMoTaW,-4.64,13.38,769.197496,2962.8,3.21,0.34,5.4,BCC,10.1016/j.intermet.2017.01.007
234,W23Mo23V17Cr8Ta7Fe22,-3.300766872,12.10297971,587.4020507,2236.940264,4.900394408,0.251115331,5.608091043,MIP,10.1016/j.ijrmhm.2021.105656
235,WMoVCrTa,-3.218416995,12.04751149,590.6680132,2246.671694,4.788542183,0.249130489,5.648368864,MIP,10.1016/j.ijrmhm.2021.105656
236,WNbMoTaV,-3.862570332,11.99204326,593.9339758,2256.403123,4.676689958,0.247145647,5.688646685,BCC,10.1016/j.msea.2017.12.021
237,Zr2.0TiHfVNb2.0,1.469387755,12.88596992,537.1529873,2065.061688,6.802239355,0.137410453,4.428571429,BCC,10.3390/ma11020208
238,ZrTiHfCuNiFe,-24.77777778,14.8975162,431.3592945,1671.367381,10.92413122,0.257601113,6.833333333,BCC,10.1016/j.intermet.2019.106515
239,ZrTiHfNb0.5Mo0.5,-2.125,12.96707842,540.3628201,2078.063584,5.703787685,0.270497227,4.375,BCC,10.3390/ma11020208
240,ZrTiHfNb0.5Ta0.5,0.875,12.96707842,562.4439913,2162.968877,4.862116278,0.118215904,4.25,BCC,10.3390/ma11020208
241,ZrTiHfV0.5Nb0.5,0.4375,12.96707842,523.6762156,2013.882607,6.440523166,0.134530433,4.25,BCC,10.3390/ma11020208
